gutenberg_id,text
1228,"numbers, is constant. The same author and some botanists have further"
1228,remarked that multiple parts are also very liable to variation in
1228,"structure. Inasmuch as this ""vegetative repetition,"" to use Professor"
1228,"Owen's expression, seems to be a sign of low organisation; the foregoing"
1228,"remark seems connected with the very general opinion of naturalists,"
1228,that beings low in the scale of nature are more variable than those
1228,which are higher. I presume that lowness in this case means that the
1228,several parts of the organisation have been but little specialised
1228,for particular functions; and as long as the same part has to perform
1228,"diversified work, we can perhaps see why it should remain variable, that"
1228,"is, why natural selection should have preserved or rejected each little"
1228,deviation of form less carefully than when the part has to serve for one
1228,special purpose alone. In the same way that a knife which has to cut
1228,all sorts of things may be of almost any shape; whilst a tool for
1228,some particular object had better be of some particular shape. Natural
1228,"selection, it should never be forgotten, can act on each part of each"
1228,"being, solely through and for its advantage."
1228,
1228,"Rudimentary parts, it has been stated by some authors, and I believe"
1228,"with truth, are apt to be highly variable. We shall have to recur to the"
1228,general subject of rudimentary and aborted organs; and I will here only
1228,"add that their variability seems to be owing to their uselessness, and"
1228,therefore to natural selection having no power to check deviations in
1228,their structure. Thus rudimentary parts are left to the free play of the
1228,"various laws of growth, to the effects of long-continued disuse, and to"
1228,the tendency to reversion.
1228,
1228,"A PART DEVELOPED IN ANY SPECIES IN AN EXTRAORDINARY DEGREE OR MANNER,"
1228,"IN COMPARISON WITH THE SAME PART IN ALLIED SPECIES, TENDS TO BE HIGHLY"
1228,VARIABLE.
1228,
1228,"Several years ago I was much struck with a remark, nearly to the above"
1228,"effect, published by Mr. Waterhouse. I infer also from an observation"
1228,"made by Professor Owen, with respect to the length of the arms of the"
1228,"ourang-outang, that he has come to a nearly similar conclusion. It is"
1228,hopeless to attempt to convince any one of the truth of this proposition
1228,"without giving the long array of facts which I have collected, and which"
1228,cannot possibly be here introduced. I can only state my conviction that
1228,it is a rule of high generality. I am aware of several causes of
1228,"error, but I hope that I have made due allowance for them. It should"
1228,"be understood that the rule by no means applies to any part, however"
1228,"unusually developed, unless it be unusually developed in comparison with"
1228,"the same part in closely allied species. Thus, the bat's wing is a most"
1228,abnormal structure in the class mammalia; but the rule would not here
1228,"apply, because there is a whole group of bats having wings; it would"
1228,apply only if some one species of bat had its wings developed in some
1228,remarkable manner in comparison with the other species of the same
1228,genus. The rule applies very strongly in the case of secondary sexual
1228,"characters, when displayed in any unusual manner. The term, secondary"
1228,"sexual characters, used by Hunter, applies to characters which are"
1228,"attached to one sex, but are not directly connected with the act of"
1228,reproduction. The rule applies to males and females; but as females more
1228,"rarely offer remarkable secondary sexual characters, it applies more"
1228,rarely to them. The rule being so plainly applicable in the case of
1228,"secondary sexual characters, may be due to the great variability of"
1228,"these characters, whether or not displayed in any unusual manner--of"
1228,which fact I think there can be little doubt. But that our rule is not
1228,confined to secondary sexual characters is clearly shown in the case
1228,"of hermaphrodite cirripedes; and I may here add, that I particularly"
1228,"attended to Mr. Waterhouse's remark, whilst investigating this Order,"
1228,and I am fully convinced that the rule almost invariably holds good
1228,"with cirripedes. I shall, in my future work, give a list of the more"
1228,"remarkable cases; I will here only briefly give one, as it illustrates"
1228,the rule in its largest application. The opercular valves of sessile
1228,"cirripedes (rock barnacles) are, in every sense of the word, very"
1228,"important structures, and they differ extremely little even in different"
1228,"genera; but in the several species of one genus, Pyrgoma, these valves"
1228,present a marvellous amount of diversification: the homologous valves
1228,in the different species being sometimes wholly unlike in shape; and the
1228,amount of variation in the individuals of several of the species is so
1228,"great, that it is no exaggeration to state that the varieties differ"
1228,more from each other in the characters of these important valves than do
1228,other species of distinct genera.
1228,
1228,"As birds within the same country vary in a remarkably small degree, I"
1228,"have particularly attended to them, and the rule seems to me certainly"
1228,"to hold good in this class. I cannot make out that it applies to plants,"
1228,"and this would seriously have shaken my belief in its truth, had not the"
1228,great variability in plants made it particularly difficult to compare
1228,their relative degrees of variability.
1228,
1228,When we see any part or organ developed in a remarkable degree or manner
1228,"in any species, the fair presumption is that it is of high importance to"
1228,that species; nevertheless the part in this case is eminently liable to
1228,variation. Why should this be so? On the view that each species has been
1228,"independently created, with all its parts as we now see them, I can see"
1228,no explanation. But on the view that groups of species have descended
1228,"from other species, and have been modified through natural selection, I"
1228,"think we can obtain some light. In our domestic animals, if any part,"
1228,"or the whole animal, be neglected and no selection be applied, that part"
1228,"(for instance, the comb in the Dorking fowl) or the whole breed will"
1228,cease to have a nearly uniform character. The breed will then be said
1228,"to have degenerated. In rudimentary organs, and in those which have"
1228,"been but little specialised for any particular purpose, and perhaps in"
1228,"polymorphic groups, we see a nearly parallel natural case; for in such"
1228,"cases natural selection either has not or cannot come into full play,"
1228,and thus the organisation is left in a fluctuating condition. But what
1228,"here more especially concerns us is, that in our domestic animals"
1228,"those points, which at the present time are undergoing rapid change by"
1228,"continued selection, are also eminently liable to variation. Look at the"
1228,breeds of the pigeon; see what a prodigious amount of difference there
1228,"is in the beak of the different tumblers, in the beak and wattle of"
1228,"the different carriers, in the carriage and tail of our fantails, etc.,"
1228,these being the points now mainly attended to by English fanciers. Even
1228,"in the sub-breeds, as in the short-faced tumbler, it is notoriously"
1228,"difficult to breed them nearly to perfection, and frequently individuals"
1228,are born which depart widely from the standard. There may be truly
1228,"said to be a constant struggle going on between, on the one hand, the"
1228,"tendency to reversion to a less modified state, as well as an innate"
1228,"tendency to further variability of all kinds, and, on the other hand,"
1228,the power of steady selection to keep the breed true. In the long run
1228,"selection gains the day, and we do not expect to fail so far as to breed"
1228,a bird as coarse as a common tumbler from a good short-faced strain. But
1228,"as long as selection is rapidly going on, there may always be expected"
1228,to be much variability in the structure undergoing modification. It
1228,"further deserves notice that these variable characters, produced by"
1228,"man's selection, sometimes become attached, from causes quite unknown"
1228,"to us, more to one sex than to the other, generally to the male sex, as"
1228,with the wattle of carriers and the enlarged crop of pouters.
1228,
1228,Now let us turn to nature. When a part has been developed in an
1228,"extraordinary manner in any one species, compared with the other species"
1228,"of the same genus, we may conclude that this part has undergone an"
1228,"extraordinary amount of modification, since the period when the species"
1228,branched off from the common progenitor of the genus. This period will
1228,"seldom be remote in any extreme degree, as species very rarely endure"
1228,for more than one geological period. An extraordinary amount of
1228,modification implies an unusually large and long-continued amount of
1228,"variability, which has continually been accumulated by natural"
1228,selection for the benefit of the species. But as the variability of
1228,the extraordinarily-developed part or organ has been so great and
1228,"long-continued within a period not excessively remote, we might, as a"
1228,"general rule, expect still to find more variability in such parts than"
1228,"in other parts of the organisation, which have remained for a much"
1228,"longer period nearly constant. And this, I am convinced, is the case."
1228,"That the struggle between natural selection on the one hand, and the"
1228,"tendency to reversion and variability on the other hand, will in the"
1228,course of time cease; and that the most abnormally developed organs may
1228,"be made constant, I can see no reason to doubt. Hence when an organ,"
1228,"however abnormal it may be, has been transmitted in approximately the"
1228,"same condition to many modified descendants, as in the case of the wing"
1228,"of the bat, it must have existed, according to my theory, for an"
1228,immense period in nearly the same state; and thus it comes to be no more
1228,variable than any other structure. It is only in those cases in which
1228,the modification has been comparatively recent and extraordinarily great
1228,"that we ought to find the GENERATIVE VARIABILITY, as it may be called,"
1228,still present in a high degree. For in this case the variability
1228,will seldom as yet have been fixed by the continued selection of the
1228,"individuals varying in the required manner and degree, and by the"
1228,continued rejection of those tending to revert to a former and less
1228,modified condition.
1228,
1228,The principle included in these remarks may be extended. It is notorious
1228,that specific characters are more variable than generic. To explain by a
1228,simple example what is meant. If some species in a large genus of plants
1228,"had blue flowers and some had red, the colour would be only a specific"
1228,"character, and no one would be surprised at one of the blue species"
1228,"varying into red, or conversely; but if all the species had blue"
1228,"flowers, the colour would become a generic character, and its variation"
1228,would be a more unusual circumstance. I have chosen this example because
1228,"an explanation is not in this case applicable, which most naturalists"
1228,"would advance, namely, that specific characters are more variable"
1228,"than generic, because they are taken from parts of less physiological"
1228,importance than those commonly used for classing genera. I believe this
1228,"explanation is partly, yet only indirectly, true; I shall, however, have"
1228,to return to this subject in our chapter on Classification. It would be
1228,"almost superfluous to adduce evidence in support of the above statement,"
1228,that specific characters are more variable than generic; but I have
1228,"repeatedly noticed in works on natural history, that when an author"
1228,"has remarked with surprise that some IMPORTANT organ or part, which is"
1228,"generally very constant throughout large groups of species, has DIFFERED"
1228,"considerably in closely-allied species, that it has, also, been VARIABLE"
1228,in the individuals of some of the species. And this fact shows that a
1228,"character, which is generally of generic value, when it sinks in value"
1228,"and becomes only of specific value, often becomes variable, though its"
1228,physiological importance may remain the same. Something of the same kind
1228,applies to monstrosities: at least Is. Geoffroy St. Hilaire seems to
1228,"entertain no doubt, that the more an organ normally differs in"
1228,"the different species of the same group, the more subject it is to"
1228,individual anomalies.
1228,
1228,"On the ordinary view of each species having been independently created,"
1228,"why should that part of the structure, which differs from the same"
1228,"part in other independently-created species of the same genus, be"
1228,more variable than those parts which are closely alike in the several
1228,species? I do not see that any explanation can be given. But on the
1228,"view of species being only strongly marked and fixed varieties, we might"
1228,surely expect to find them still often continuing to vary in those parts
1228,"of their structure which have varied within a moderately recent period,"
1228,and which have thus come to differ. Or to state the case in another
1228,manner:--the points in which all the species of a genus resemble each
1228,"other, and in which they differ from the species of some other genus,"
1228,are called generic characters; and these characters in common I
1228,"attribute to inheritance from a common progenitor, for it can rarely"
1228,"have happened that natural selection will have modified several species,"
1228,"fitted to more or less widely-different habits, in exactly the same"
1228,manner: and as these so-called generic characters have been inherited
1228,"from a remote period, since that period when the species first branched"
1228,"off from their common progenitor, and subsequently have not varied or"
1228,"come to differ in any degree, or only in a slight degree, it is not"
1228,"probable that they should vary at the present day. On the other hand,"
1228,"the points in which species differ from other species of the same genus,"
1228,are called specific characters; and as these specific characters have
1228,varied and come to differ within the period of the branching off of the
1228,"species from a common progenitor, it is probable that they should still"
1228,"often be in some degree variable,--at least more variable than those"
1228,parts of the organisation which have for a very long period remained
1228,constant.
1228,
1228,"In connexion with the present subject, I will make only two other"
1228,"remarks. I think it will be admitted, without my entering on details,"
1228,that secondary sexual characters are very variable; I think it also will
1228,be admitted that species of the same group differ from each other more
1228,"widely in their secondary sexual characters, than in other parts of"
1228,"their organisation; compare, for instance, the amount of difference"
1228,"between the males of gallinaceous birds, in which secondary sexual"
1228,"characters are strongly displayed, with the amount of difference between"
1228,their females; and the truth of this proposition will be granted. The
1228,cause of the original variability of secondary sexual characters is
1228,not manifest; but we can see why these characters should not have been
1228,rendered as constant and uniform as other parts of the organisation; for
1228,"secondary sexual characters have been accumulated by sexual selection,"
1228,"which is less rigid in its action than ordinary selection, as it does"
1228,"not entail death, but only gives fewer offspring to the less favoured"
1228,males. Whatever the cause may be of the variability of secondary sexual
1228,"characters, as they are highly variable, sexual selection will have had"
1228,"a wide scope for action, and may thus readily have succeeded in giving"
1228,to the species of the same group a greater amount of difference in their
1228,"sexual characters, than in other parts of their structure."
1228,
1228,"It is a remarkable fact, that the secondary sexual differences between"
1228,the two sexes of the same species are generally displayed in the very
1228,same parts of the organisation in which the different species of
1228,the same genus differ from each other. Of this fact I will give in
1228,"illustration two instances, the first which happen to stand on my list;"
1228,"and as the differences in these cases are of a very unusual nature,"
1228,the relation can hardly be accidental. The same number of joints in the
1228,"tarsi is a character generally common to very large groups of beetles,"
1228,"but in the Engidae, as Westwood has remarked, the number varies greatly;"
1228,and the number likewise differs in the two sexes of the same species:
1228,"again in fossorial hymenoptera, the manner of neuration of the wings is"
1228,"a character of the highest importance, because common to large groups;"
1228,"but in certain genera the neuration differs in the different species,"
1228,and likewise in the two sexes of the same species. This relation has a
1228,clear meaning on my view of the subject: I look at all the species
1228,of the same genus as having as certainly descended from the same
1228,"progenitor, as have the two sexes of any one of the species."
1228,"Consequently, whatever part of the structure of the common progenitor,"
1228,"or of its early descendants, became variable; variations of this part"
1228,"would it is highly probable, be taken advantage of by natural and sexual"
1228,"selection, in order to fit the several species to their several places"
1228,"in the economy of nature, and likewise to fit the two sexes of the same"
1228,"species to each other, or to fit the males and females to different"
1228,"habits of life, or the males to struggle with other males for the"
1228,possession of the females.
1228,
1228,"Finally, then, I conclude that the greater variability of specific"
1228,"characters, or those which distinguish species from species, than of"
1228,"generic characters, or those which the species possess in common;--that"
1228,the frequent extreme variability of any part which is developed in a
1228,species in an extraordinary manner in comparison with the same part
1228,"in its congeners; and the not great degree of variability in a part,"
1228,"however extraordinarily it may be developed, if it be common to a"
1228,whole group of species;--that the great variability of secondary sexual
1228,"characters, and the great amount of difference in these same characters"
1228,between closely allied species;--that secondary sexual and ordinary
1228,specific differences are generally displayed in the same parts of the
1228,"organisation,--are all principles closely connected together. All being"
1228,mainly due to the species of the same group having descended from a
1228,"common progenitor, from whom they have inherited much in common,--to"
1228,parts which have recently and largely varied being more likely still
1228,to go on varying than parts which have long been inherited and have not
1228,"varied,--to natural selection having more or less completely, according"
1228,"to the lapse of time, overmastered the tendency to reversion and to"
1228,"further variability,--to sexual selection being less rigid than ordinary"
1228,"selection,--and to variations in the same parts having been accumulated"
1228,"by natural and sexual selection, and thus adapted for secondary sexual,"
1228,and for ordinary specific purposes.
1228,
1228,DISTINCT SPECIES PRESENT ANALOGOUS VARIATIONS; AND A VARIETY OF ONE
1228,"SPECIES OFTEN ASSUMES SOME OF THE CHARACTERS OF AN ALLIED SPECIES, OR"
1228,REVERTS TO SOME OF THE CHARACTERS OF AN EARLY PROGENITOR.
1228,
1228,These propositions will be most readily understood by looking to our
1228,"domestic races. The most distinct breeds of pigeons, in countries most"
1228,"widely apart, present sub-varieties with reversed feathers on the head"
1228,"and feathers on the feet,--characters not possessed by the aboriginal"
1228,rock-pigeon; these then are analogous variations in two or more distinct
1228,races. The frequent presence of fourteen or even sixteen tail-feathers
1228,"in the pouter, may be considered as a variation representing the normal"
1228,"structure of another race, the fantail. I presume that no one will doubt"
1228,that all such analogous variations are due to the several races of the
1228,pigeon having inherited from a common parent the same constitution and
1228,"tendency to variation, when acted on by similar unknown influences."
1228,"In the vegetable kingdom we have a case of analogous variation, in the"
1228,"enlarged stems, or roots as commonly called, of the Swedish turnip and"
1228,"Ruta baga, plants which several botanists rank as varieties produced by"
1228,"cultivation from a common parent: if this be not so, the case will then"
1228,be one of analogous variation in two so-called distinct species; and to
1228,"these a third may be added, namely, the common turnip. According to"
1228,"the ordinary view of each species having been independently created, we"
1228,should have to attribute this similarity in the enlarged stems of these
1228,"three plants, not to the vera causa of community of descent, and a"
1228,"consequent tendency to vary in a like manner, but to three separate yet"
1228,closely related acts of creation.
1228,
1228,"With pigeons, however, we have another case, namely, the occasional"
1228,"appearance in all the breeds, of slaty-blue birds with two black bars"
1228,"on the wings, a white rump, a bar at the end of the tail, with the outer"
1228,feathers externally edged near their bases with white. As all these
1228,"marks are characteristic of the parent rock-pigeon, I presume that no"
1228,"one will doubt that this is a case of reversion, and not of a new yet"
1228,analogous variation appearing in the several breeds. We may I think
1228,"confidently come to this conclusion, because, as we have seen, these"
1228,coloured marks are eminently liable to appear in the crossed offspring
1228,of two distinct and differently coloured breeds; and in this case there
1228,is nothing in the external conditions of life to cause the reappearance
1228,"of the slaty-blue, with the several marks, beyond the influence of the"
1228,mere act of crossing on the laws of inheritance.
1228,
1228,No doubt it is a very surprising fact that characters should reappear
1228,"after having been lost for many, perhaps for hundreds of generations."
1228,"But when a breed has been crossed only once by some other breed, the"
1228,offspring occasionally show a tendency to revert in character to the
1228,"foreign breed for many generations--some say, for a dozen or even a"
1228,"score of generations. After twelve generations, the proportion of blood,"
1228,"to use a common expression, of any one ancestor, is only  in ; and"
1228,"yet, as we see, it is generally believed that a tendency to reversion"
1228,is retained by this very small proportion of foreign blood. In a breed
1228,"which has not been crossed, but in which BOTH parents have lost some"
1228,"character which their progenitor possessed, the tendency, whether strong"
1228,"or weak, to reproduce the lost character might be, as was formerly"
1228,"remarked, for all that we can see to the contrary, transmitted for"
1228,almost any number of generations. When a character which has been lost
1228,"in a breed, reappears after a great number of generations, the most"
1228,"probable hypothesis is, not that the offspring suddenly takes after an"
1228,"ancestor some hundred generations distant, but that in each successive"
1228,generation there has been a tendency to reproduce the character in
1228,"question, which at last, under unknown favourable conditions, gains an"
1228,"ascendancy. For instance, it is probable that in each generation of the"
1228,"barb-pigeon, which produces most rarely a blue and black-barred bird,"
1228,there has been a tendency in each generation in the plumage to assume
1228,"this colour. This view is hypothetical, but could be supported by some"
1228,facts; and I can see no more abstract improbability in a tendency
1228,to produce any character being inherited for an endless number of
1228,"generations, than in quite useless or rudimentary organs being, as we"
1228,"all know them to be, thus inherited. Indeed, we may sometimes observe"
1228,"a mere tendency to produce a rudiment inherited: for instance, in the"
1228,common snapdragon (Antirrhinum) a rudiment of a fifth stamen so often
1228,"appears, that this plant must have an inherited tendency to produce it."
1228,
1228,"As all the species of the same genus are supposed, on my theory, to have"
1228,"descended from a common parent, it might be expected that they would"
1228,occasionally vary in an analogous manner; so that a variety of one
1228,species would resemble in some of its characters another species; this
1228,other species being on my view only a well-marked and permanent variety.
1228,"But characters thus gained would probably be of an unimportant nature,"
1228,for the presence of all important characters will be governed by natural
1228,"selection, in accordance with the diverse habits of the species, and"
1228,will not be left to the mutual action of the conditions of life and of
1228,a similar inherited constitution. It might further be expected that the
1228,species of the same genus would occasionally exhibit reversions to lost
1228,"ancestral characters. As, however, we never know the exact character"
1228,"of the common ancestor of a group, we could not distinguish these two"
1228,"cases: if, for instance, we did not know that the rock-pigeon was not"
1228,"feather-footed or turn-crowned, we could not have told, whether these"
1228,characters in our domestic breeds were reversions or only analogous
1228,variations; but we might have inferred that the blueness was a case of
1228,"reversion, from the number of the markings, which are correlated with"
1228,"the blue tint, and which it does not appear probable would all appear"
1228,together from simple variation. More especially we might have inferred
1228,"this, from the blue colour and marks so often appearing when distinct"
1228,"breeds of diverse colours are crossed. Hence, though under nature"
1228,"it must generally be left doubtful, what cases are reversions to an"
1228,"anciently existing character, and what are new but analogous variations,"
1228,"yet we ought, on my theory, sometimes to find the varying offspring of"
1228,a species assuming characters (either from reversion or from analogous
1228,variation) which already occur in some other members of the same group.
1228,And this undoubtedly is the case in nature.
1228,
1228,A considerable part of the difficulty in recognising a variable species
1228,"in our systematic works, is due to its varieties mocking, as it were,"
1228,"some of the other species of the same genus. A considerable catalogue,"
1228,"also, could be given of forms intermediate between two other forms,"
1228,which themselves must be doubtfully ranked as either varieties or
1228,"species; and this shows, unless all these forms be considered as"
1228,"independently created species, that the one in varying has assumed some"
1228,"of the characters of the other, so as to produce the intermediate form."
1228,But the best evidence is afforded by parts or organs of an important and
1228,"uniform nature occasionally varying so as to acquire, in some degree,"
1228,the character of the same part or organ in an allied species. I have
1228,"collected a long list of such cases; but here, as before, I lie under"
1228,a great disadvantage in not being able to give them. I can only repeat
1228,"that such cases certainly do occur, and seem to me very remarkable."
1228,
1228,"I will, however, give one curious and complex case, not indeed as"
1228,"affecting any important character, but from occurring in several species"
1228,"of the same genus, partly under domestication and partly under nature."
1228,It is a case apparently of reversion. The ass not rarely has very
1228,"distinct transverse bars on its legs, like those on the legs of a zebra:"
1228,"it has been asserted that these are plainest in the foal, and from"
1228,"inquiries which I have made, I believe this to be true. It has also"
1228,been asserted that the stripe on each shoulder is sometimes double.
1228,The shoulder stripe is certainly very variable in length and outline. A
1228,"white ass, but NOT an albino, has been described without either spinal"
1228,"or shoulder-stripe; and these stripes are sometimes very obscure, or"
1228,"actually quite lost, in dark-coloured asses. The koulan of Pallas is"
1228,said to have been seen with a double shoulder-stripe. The hemionus has
1228,"no shoulder-stripe; but traces of it, as stated by Mr. Blyth and others,"
1228,occasionally appear: and I have been informed by Colonel Poole that the
1228,"foals of this species are generally striped on the legs, and faintly on"
1228,"the shoulder. The quagga, though so plainly barred like a zebra over the"
1228,"body, is without bars on the legs; but Dr. Gray has figured one specimen"
1228,with very distinct zebra-like bars on the hocks.
1228,
1228,"With respect to the horse, I have collected cases in England of the"
1228,"spinal stripe in horses of the most distinct breeds, and of ALL colours;"
1228,"transverse bars on the legs are not rare in duns, mouse-duns, and in one"
1228,instance in a chestnut: a faint shoulder-stripe may sometimes be seen
1228,"in duns, and I have seen a trace in a bay horse. My son made a careful"
1228,examination and sketch for me of a dun Belgian cart-horse with a double
1228,"stripe on each shoulder and with leg-stripes; and a man, whom I can"
1228,"implicitly trust, has examined for me a small dun Welch pony with THREE"
1228,short parallel stripes on each shoulder.
1228,
1228,In the north-west part of India the Kattywar breed of horses is so
1228,"generally striped, that, as I hear from Colonel Poole, who examined"
1228,"the breed for the Indian Government, a horse without stripes is not"
1228,considered as purely-bred. The spine is always striped; the legs are
1228,"generally barred; and the shoulder-stripe, which is sometimes double"
1228,"and sometimes treble, is common; the side of the face, moreover, is"
1228,sometimes striped. The stripes are plainest in the foal; and sometimes
1228,quite disappear in old horses. Colonel Poole has seen both gray and
1228,"bay Kattywar horses striped when first foaled. I have, also, reason to"
1228,"suspect, from information given me by Mr. W. W. Edwards, that with the"
1228,English race-horse the spinal stripe is much commoner in the foal than
1228,"in the full-grown animal. Without here entering on further details, I"
1228,may state that I have collected cases of leg and shoulder stripes in
1228,"horses of very different breeds, in various countries from Britain to"
1228,Eastern China; and from Norway in the north to the Malay Archipelago in
1228,the south. In all parts of the world these stripes occur far oftenest
1228,in duns and mouse-duns; by the term dun a large range of colour is
1228,"included, from one between brown and black to a close approach to"
1228,cream-colour.
1228,
1228,"I am aware that Colonel Hamilton Smith, who has written on this subject,"
1228,believes that the several breeds of the horse have descended from
1228,"several aboriginal species--one of which, the dun, was striped; and that"
1228,the above-described appearances are all due to ancient crosses with the
1228,"dun stock. But I am not at all satisfied with this theory, and should be"
1228,"loth to apply it to breeds so distinct as the heavy Belgian cart-horse,"
1228,"Welch ponies, cobs, the lanky Kattywar race, etc., inhabiting the most"
1228,distant parts of the world.
1228,
1228,Now let us turn to the effects of crossing the several species of the
1228,"horse-genus. Rollin asserts, that the common mule from the ass and horse"
1228,is particularly apt to have bars on its legs. I once saw a mule with its
1228,legs so much striped that any one at first would have thought that it
1228,"must have been the product of a zebra; and Mr. W. C. Martin, in his"
1228,"excellent treatise on the horse, has given a figure of a similar mule."
1228,"In four coloured drawings, which I have seen, of hybrids between the ass"
1228,"and zebra, the legs were much more plainly barred than the rest of the"
1228,body; and in one of them there was a double shoulder-stripe. In Lord
1228,"Moreton's famous hybrid from a chestnut mare and male quagga, the"
1228,"hybrid, and even the pure offspring subsequently produced from the mare"
1228,"by a black Arabian sire, were much more plainly barred across the"
1228,"legs than is even the pure quagga. Lastly, and this is another most"
1228,"remarkable case, a hybrid has been figured by Dr. Gray (and he informs"
1228,me that he knows of a second case) from the ass and the hemionus; and
1228,"this hybrid, though the ass seldom has stripes on its legs and the"
1228,"hemionus has none and has not even a shoulder-stripe, nevertheless had"
1228,"all four legs barred, and had three short shoulder-stripes, like those"
1228,"on the dun Welch pony, and even had some zebra-like stripes on the sides"
1228,"of its face. With respect to this last fact, I was so convinced that not"
1228,even a stripe of colour appears from what would commonly be called an
1228,"accident, that I was led solely from the occurrence of the face-stripes"
1228,"on this hybrid from the ass and hemionus, to ask Colonel Poole whether"
1228,such face-stripes ever occur in the eminently striped Kattywar breed of
1228,"horses, and was, as we have seen, answered in the affirmative."
1228,
1228,What now are we to say to these several facts? We see several very
1228,"distinct species of the horse-genus becoming, by simple variation,"
1228,"striped on the legs like a zebra, or striped on the shoulders like"
1228,an ass. In the horse we see this tendency strong whenever a dun tint
1228,appears--a tint which approaches to that of the general colouring of
1228,the other species of the genus. The appearance of the stripes is not
1228,accompanied by any change of form or by any other new character. We see
1228,this tendency to become striped most strongly displayed in hybrids from
1228,between several of the most distinct species. Now observe the case
1228,of the several breeds of pigeons: they are descended from a pigeon
1228,(including two or three sub-species or geographical races) of a bluish
1228,"colour, with certain bars and other marks; and when any breed assumes"
1228,"by simple variation a bluish tint, these bars and other marks invariably"
1228,reappear; but without any other change of form or character. When the
1228,"oldest and truest breeds of various colours are crossed, we see a"
1228,strong tendency for the blue tint and bars and marks to reappear in the
1228,mongrels. I have stated that the most probable hypothesis to account
1228,"for the reappearance of very ancient characters, is--that there is"
1228,a TENDENCY in the young of each successive generation to produce the
1228,"long-lost character, and that this tendency, from unknown causes,"
1228,sometimes prevails. And we have just seen that in several species of the
1228,horse-genus the stripes are either plainer or appear more commonly in
1228,"the young than in the old. Call the breeds of pigeons, some of which"
1228,"have bred true for centuries, species; and how exactly parallel is the"
1228,"case with that of the species of the horse-genus! For myself, I venture"
1228,"confidently to look back thousands on thousands of generations, and"
1228,"I see an animal striped like a zebra, but perhaps otherwise very"
1228,"differently constructed, the common parent of our domestic horse,"
1228,"whether or not it be descended from one or more wild stocks, of the ass,"
1228,"the hemionus, quagga, and zebra."
1228,
1228,"He who believes that each equine species was independently created,"
1228,"will, I presume, assert that each species has been created with a"
1228,"tendency to vary, both under nature and under domestication, in this"
1228,"particular manner, so as often to become striped like other species of"
1228,"the genus; and that each has been created with a strong tendency,"
1228,"when crossed with species inhabiting distant quarters of the world, to"
1228,"produce hybrids resembling in their stripes, not their own parents, but"
1228,"other species of the genus. To admit this view is, as it seems to me, to"
1228,"reject a real for an unreal, or at least for an unknown, cause. It makes"
1228,the works of God a mere mockery and deception; I would almost as soon
1228,"believe with the old and ignorant cosmogonists, that fossil shells had"
1228,"never lived, but had been created in stone so as to mock the shells now"
1228,living on the sea-shore.
1228,
1228,SUMMARY.
1228,
1228,Our ignorance of the laws of variation is profound. Not in one case out
1228,of a hundred can we pretend to assign any reason why this or that part
1228,"differs, more or less, from the same part in the parents. But whenever"
1228,"we have the means of instituting a comparison, the same laws appear to"
1228,have acted in producing the lesser differences between varieties of the
1228,"same species, and the greater differences between species of the same"
1228,"genus. The external conditions of life, as climate and food, etc.,"
1228,seem to have induced some slight modifications. Habit in producing
1228,"constitutional differences, and use in strengthening, and disuse in"
1228,"weakening and diminishing organs, seem to have been more potent in their"
1228,"effects. Homologous parts tend to vary in the same way, and homologous"
1228,parts tend to cohere. Modifications in hard parts and in external parts
1228,sometimes affect softer and internal parts. When one part is largely
1228,"developed, perhaps it tends to draw nourishment from the adjoining"
1228,parts; and every part of the structure which can be saved without
1228,"detriment to the individual, will be saved. Changes of structure at an"
1228,early age will generally affect parts subsequently developed; and there
1228,"are very many other correlations of growth, the nature of which we are"
1228,utterly unable to understand. Multiple parts are variable in number and
1228,"in structure, perhaps arising from such parts not having been closely"
1228,"specialised to any particular function, so that their modifications have"
1228,not been closely checked by natural selection. It is probably from
1228,this same cause that organic beings low in the scale of nature are
1228,more variable than those which have their whole organisation more
1228,"specialised, and are higher in the scale. Rudimentary organs, from being"
1228,"useless, will be disregarded by natural selection, and hence probably"
1228,"are variable. Specific characters--that is, the characters which have"
1228,come to differ since the several species of the same genus branched
1228,"off from a common parent--are more variable than generic characters, or"
1228,"those which have long been inherited, and have not differed within"
1228,this same period. In these remarks we have referred to special parts or
1228,"organs being still variable, because they have recently varied and thus"
1228,come to differ; but we have also seen in the second Chapter that the
1228,same principle applies to the whole individual; for in a district where
1228,"many species of any genus are found--that is, where there has been much"
1228,"former variation and differentiation, or where the manufactory of new"
1228,"specific forms has been actively at work--there, on an average, we now"
1228,find most varieties or incipient species. Secondary sexual characters
1228,"are highly variable, and such characters differ much in the species of"
1228,the same group. Variability in the same parts of the organisation has
1228,generally been taken advantage of in giving secondary sexual differences
1228,"to the sexes of the same species, and specific differences to the"
1228,several species of the same genus. Any part or organ developed to an
1228,"extraordinary size or in an extraordinary manner, in comparison with"
1228,"the same part or organ in the allied species, must have gone through an"
1228,extraordinary amount of modification since the genus arose; and thus we
1228,can understand why it should often still be variable in a much higher
1228,degree than other parts; for variation is a long-continued and slow
1228,"process, and natural selection will in such cases not as yet have had"
1228,time to overcome the tendency to further variability and to
1228,reversion to a less modified state. But when a species with any
1228,extraordinarily-developed organ has become the parent of many modified
1228,"descendants--which on my view must be a very slow process, requiring"
