gutenberg_id,text
2009,between the variability which follows from the crossing of distinct
2009,"species, and that which may be observed with plants and animals when"
2009,reared under new or unnatural conditions. Many facts clearly show how
2009,eminently susceptible the reproductive system is to very slight changes
2009,in the surrounding conditions. Nothing is more easy than to tame an
2009,"animal, and few things more difficult than to get it to breed freely"
2009,"under confinement, even when the male and female unite. How many animals"
2009,"there are which will not breed, though kept in an almost free state in"
2009,"their native country! This is generally, but erroneously attributed to"
2009,"vitiated instincts. Many cultivated plants display the utmost vigour,"
2009,and yet rarely or never seed! In some few cases it has been discovered
2009,"that a very trifling change, such as a little more or less water at some"
2009,"particular period of growth, will determine whether or not a plant will"
2009,produce seeds. I cannot here give the details which I have collected and
2009,elsewhere published on this curious subject; but to show how singular
2009,the laws are which determine the reproduction of animals under
2009,"confinement, I may mention that carnivorous animals, even from the"
2009,"tropics, breed in this country pretty freely under confinement, with"
2009,"the exception of the plantigrades or bear family, which seldom produce"
2009,"young; whereas, carnivorous birds, with the rarest exception, hardly"
2009,"ever lay fertile eggs. Many exotic plants have pollen utterly worthless,"
2009,"in the same condition as in the most sterile hybrids. When, on the one"
2009,"hand, we see domesticated animals and plants, though often weak and"
2009,"sickly, breeding freely under confinement; and when, on the other hand,"
2009,"we see individuals, though taken young from a state of nature perfectly"
2009,"tamed, long-lived, and healthy (of which I could give numerous"
2009,"instances), yet having their reproductive system so seriously affected"
2009,"by unperceived causes as to fail to act, we need not be surprised at"
2009,"this system, when it does act under confinement, acting irregularly,"
2009,and producing offspring somewhat unlike their parents. I may add that
2009,as some organisms breed freely under the most unnatural conditions--for
2009,"instance, rabbits and ferrets kept in hutches--showing that their"
2009,reproductive organs are not easily affected; so will some animals
2009,"and plants withstand domestication or cultivation, and vary very"
2009,slightly--perhaps hardly more than in a state of nature.
2009,
2009,Some naturalists have maintained that all variations are connected with
2009,the act of sexual reproduction; but this is certainly an error; for I
2009,"have given in another work a long list of ""sporting plants;"" as they are"
2009,"called by gardeners; that is, of plants which have suddenly produced a"
2009,single bud with a new and sometimes widely different character from that
2009,"of the other buds on the same plant. These bud variations, as they may"
2009,"be named, can be propagated by grafts, offsets, etc., and sometimes"
2009,"by seed. They occur rarely under nature, but are far from rare under"
2009,culture. As a single bud out of many thousands produced year after year
2009,"on the same tree under uniform conditions, has been known suddenly to"
2009,"assume a new character; and as buds on distinct trees, growing"
2009,"under different conditions, have sometimes yielded nearly the same"
2009,"variety--for instance, buds on peach-trees producing nectarines, and"
2009,buds on common roses producing moss-roses--we clearly see that the
2009,nature of the conditions is of subordinate importance in comparison
2009,with the nature of the organism in determining each particular form of
2009,"variation; perhaps of not more importance than the nature of the spark,"
2009,"by which a mass of combustible matter is ignited, has in determining the"
2009,nature of the flames.
2009,
2009,EFFECTS OF HABIT AND OF THE USE OR DISUSE OF PARTS; CORRELATED
2009,VARIATION; INHERITANCE.
2009,
2009,Changed habits produce an inherited effect as in the period of the
2009,flowering of plants when transported from one climate to another. With
2009,animals the increased use or disuse of parts has had a more marked
2009,influence; thus I find in the domestic duck that the bones of the wing
2009,"weigh less and the bones of the leg more, in proportion to the whole"
2009,"skeleton, than do the same bones in the wild duck; and this change may"
2009,"be safely attributed to the domestic duck flying much less, and walking"
2009,"more, than its wild parents. The great and inherited development of the"
2009,"udders in cows and goats in countries where they are habitually milked,"
2009,"in comparison with these organs in other countries, is probably another"
2009,instance of the effects of use. Not one of our domestic animals can be
2009,named which has not in some country drooping ears; and the view which
2009,has been suggested that the drooping is due to disuse of the muscles of
2009,"the ear, from the animals being seldom much alarmed, seems probable."
2009,
2009,"Many laws regulate variation, some few of which can be dimly seen, and"
2009,will hereafter be briefly discussed. I will here only allude to what may
2009,be called correlated variation. Important changes in the embryo or larva
2009,"will probably entail changes in the mature animal. In monstrosities,"
2009,the correlations between quite distinct parts are very curious; and many
2009,instances are given in Isidore Geoffroy St. Hilaire's great work on this
2009,subject. Breeders believe that long limbs are almost always accompanied
2009,by an elongated head. Some instances of correlation are quite whimsical;
2009,thus cats which are entirely white and have blue eyes are generally
2009,deaf; but it has been lately stated by Mr. Tait that this is confined to
2009,"the males. Colour and constitutional peculiarities go together, of which"
2009,many remarkable cases could be given among animals and plants. From
2009,"facts collected by Heusinger, it appears that white sheep and pigs"
2009,"are injured by certain plants, while dark-coloured individuals escape:"
2009,Professor Wyman has recently communicated to me a good illustration of
2009,this fact; on asking some farmers in Virginia how it was that all their
2009,"pigs were black, they informed him that the pigs ate the paint-root"
2009,"(Lachnanthes), which coloured their bones pink, and which caused"
2009,the hoofs of all but the black varieties to drop off; and one of the
2009,"""crackers"" (i.e. Virginia squatters) added, ""we select the black members"
2009,"of a litter for raising, as they alone have a good chance of living."""
2009,Hairless dogs have imperfect teeth; long-haired and coarse-haired
2009,"animals are apt to have, as is asserted, long or many horns; pigeons"
2009,with feathered feet have skin between their outer toes; pigeons with
2009,"short beaks have small feet, and those with long beaks large feet. Hence"
2009,"if man goes on selecting, and thus augmenting, any peculiarity, he will"
2009,"almost certainly modify unintentionally other parts of the structure,"
2009,owing to the mysterious laws of correlation.
2009,
2009,"The results of the various, unknown, or but dimly understood laws of"
2009,variation are infinitely complex and diversified. It is well worth while
2009,carefully to study the several treatises on some of our old cultivated
2009,"plants, as on the hyacinth, potato, even the dahlia, etc.; and it"
2009,is really surprising to note the endless points of structure and
2009,constitution in which the varieties and sub-varieties differ slightly
2009,"from each other. The whole organisation seems to have become plastic,"
2009,and departs in a slight degree from that of the parental type.
2009,
2009,Any variation which is not inherited is unimportant for us. But the
2009,"number and diversity of inheritable deviations of structure, both"
2009,"those of slight and those of considerable physiological importance,"
2009,"are endless. Dr. Prosper Lucas' treatise, in two large volumes, is the"
2009,fullest and the best on this subject. No breeder doubts how strong is
2009,the tendency to inheritance; that like produces like is his fundamental
2009,belief: doubts have been thrown on this principle only by theoretical
2009,"writers. When any deviation of structure often appears, and we see it"
2009,"in the father and child, we cannot tell whether it may not be due to the"
2009,"same cause having acted on both; but when among individuals, apparently"
2009,"exposed to the same conditions, any very rare deviation, due to some"
2009,"extraordinary combination of circumstances, appears in the parent--say,"
2009,once among several million individuals--and it reappears in the
2009,"child, the mere doctrine of chances almost compels us to attribute"
2009,its reappearance to inheritance. Every one must have heard of cases of
2009,"albinism, prickly skin, hairy bodies, etc., appearing in several members"
2009,of the same family. If strange and rare deviations of structure are
2009,"truly inherited, less strange and commoner deviations may be freely"
2009,admitted to be inheritable. Perhaps the correct way of viewing the whole
2009,"subject would be, to look at the inheritance of every character whatever"
2009,"as the rule, and non-inheritance as the anomaly."
2009,
2009,The laws governing inheritance are for the most part unknown; no one
2009,can say why the same peculiarity in different individuals of the same
2009,"species, or in different species, is sometimes inherited and sometimes"
2009,not so; why the child often reverts in certain characteristics to its
2009,grandfather or grandmother or more remote ancestor; why a peculiarity is
2009,"often transmitted from one sex to both sexes, or to one sex alone,"
2009,more commonly but not exclusively to the like sex. It is a fact of
2009,"some importance to us, that peculiarities appearing in the males of our"
2009,"domestic breeds are often transmitted, either exclusively or in a much"
2009,"greater degree, to the males alone. A much more important rule, which I"
2009,"think may be trusted, is that, at whatever period of life a peculiarity"
2009,"first appears, it tends to reappear in the offspring at a corresponding"
2009,"age, though sometimes earlier. In many cases this could not be"
2009,otherwise; thus the inherited peculiarities in the horns of cattle could
2009,appear only in the offspring when nearly mature; peculiarities in the
2009,silk-worm are known to appear at the corresponding caterpillar or cocoon
2009,stage. But hereditary diseases and some other facts make me believe
2009,"that the rule has a wider extension, and that, when there is no apparent"
2009,"reason why a peculiarity should appear at any particular age, yet that"
2009,it does tend to appear in the offspring at the same period at which it
2009,first appeared in the parent. I believe this rule to be of the highest
2009,importance in explaining the laws of embryology. These remarks are of
2009,"course confined to the first APPEARANCE of the peculiarity, and not"
2009,to the primary cause which may have acted on the ovules or on the male
2009,element; in nearly the same manner as the increased length of the horns
2009,"in the offspring from a short-horned cow by a long-horned bull, though"
2009,"appearing late in life, is clearly due to the male element."
2009,
2009,"Having alluded to the subject of reversion, I may here refer to"
2009,"a statement often made by naturalists--namely, that our domestic"
2009,"varieties, when run wild, gradually but invariably revert in character"
2009,to their aboriginal stocks. Hence it has been argued that no deductions
2009,can be drawn from domestic races to species in a state of nature. I
2009,have in vain endeavoured to discover on what decisive facts the above
2009,statement has so often and so boldly been made. There would be great
2009,difficulty in proving its truth: we may safely conclude that very many
2009,of the most strongly marked domestic varieties could not possibly live
2009,in a wild state. In many cases we do not know what the aboriginal stock
2009,"was, and so could not tell whether or not nearly perfect reversion"
2009,"had ensued. It would be necessary, in order to prevent the effects of"
2009,"intercrossing, that only a single variety should be turned loose in"
2009,"its new home. Nevertheless, as our varieties certainly do occasionally"
2009,"revert in some of their characters to ancestral forms, it seems to me"
2009,"not improbable that if we could succeed in naturalising, or were to"
2009,"cultivate, during many generations, the several races, for instance,"
2009,"of the cabbage, in very poor soil--in which case, however, some"
2009,effect would have to be attributed to the DEFINITE action of the poor
2009,"soil--that they would, to a large extent, or even wholly, revert to the"
2009,wild aboriginal stock. Whether or not the experiment would succeed is
2009,not of great importance for our line of argument; for by the experiment
2009,itself the conditions of life are changed. If it could be shown that our
2009,"domestic varieties manifested a strong tendency to reversion--that is,"
2009,"to lose their acquired characters, while kept under the same conditions"
2009,"and while kept in a considerable body, so that free intercrossing might"
2009,"check, by blending together, any slight deviations in their structure,"
2009,"in such case, I grant that we could deduce nothing from domestic"
2009,varieties in regard to species. But there is not a shadow of evidence
2009,in favour of this view: to assert that we could not breed our cart
2009,"and race-horses, long and short-horned cattle, and poultry of various"
2009,"breeds, and esculent vegetables, for an unlimited number of generations,"
2009,would be opposed to all experience.
2009,
2009,CHARACTER OF DOMESTIC VARIETIES; DIFFICULTY OF DISTINGUISHING BETWEEN
2009,VARIETIES AND SPECIES; ORIGIN OF DOMESTIC VARIETIES FROM ONE OR MORE
2009,SPECIES.
2009,
2009,When we look to the hereditary varieties or races of our domestic
2009,"animals and plants, and compare them with closely allied species, we"
2009,"generally perceive in each domestic race, as already remarked, less"
2009,uniformity of character than in true species. Domestic races often
2009,"have a somewhat monstrous character; by which I mean, that, although"
2009,"differing from each other and from other species of the same genus, in"
2009,"several trifling respects, they often differ in an extreme degree in"
2009,"some one part, both when compared one with another, and more especially"
2009,when compared with the species under nature to which they are nearest
2009,allied. With these exceptions (and with that of the perfect fertility of
2009,"varieties when crossed--a subject hereafter to be discussed), domestic"
2009,races of the same species differ from each other in the same manner as
2009,"do the closely allied species of the same genus in a state of nature,"
2009,but the differences in most cases are less in degree. This must be
2009,"admitted as true, for the domestic races of many animals and plants have"
2009,been ranked by some competent judges as the descendants of aboriginally
2009,"distinct species, and by other competent judges as mere varieties."
2009,If any well marked distinction existed between a domestic race and a
2009,"species, this source of doubt would not so perpetually recur. It has"
2009,often been stated that domestic races do not differ from each other in
2009,characters of generic value. It can be shown that this statement is not
2009,correct; but naturalists differ much in determining what characters are
2009,of generic value; all such valuations being at present empirical. When
2009,"it is explained how genera originate under nature, it will be seen that"
2009,we have no right to expect often to find a generic amount of difference
2009,in our domesticated races.
2009,
2009,In attempting to estimate the amount of structural difference between
2009,"allied domestic races, we are soon involved in doubt, from not knowing"
2009,whether they are descended from one or several parent species. This
2009,"point, if it could be cleared up, would be interesting; if, for"
2009,"instance, it could be shown that the greyhound, bloodhound, terrier,"
2009,"spaniel and bull-dog, which we all know propagate their kind truly, were"
2009,"the offspring of any single species, then such facts would have great"
2009,weight in making us doubt about the immutability of the many closely
2009,"allied natural species--for instance, of the many foxes--inhabiting the"
2009,"different quarters of the world. I do not believe, as we shall presently"
2009,"see, that the whole amount of difference between the several breeds of"
2009,the dog has been produced under domestication; I believe that a small
2009,part of the difference is due to their being descended from distinct
2009,species. In the case of strongly marked races of some other domesticated
2009,"species, there is presumptive or even strong evidence that all are"
2009,descended from a single wild stock.
2009,
2009,It has often been assumed that man has chosen for domestication animals
2009,"and plants having an extraordinary inherent tendency to vary, and"
2009,likewise to withstand diverse climates. I do not dispute that these
2009,capacities have added largely to the value of most of our domesticated
2009,"productions; but how could a savage possibly know, when he first tamed"
2009,"an animal, whether it would vary in succeeding generations, and whether"
2009,it would endure other climates? Has the little variability of the ass
2009,"and goose, or the small power of endurance of warmth by the reindeer,"
2009,"or of cold by the common camel, prevented their domestication? I"
2009,"cannot doubt that if other animals and plants, equal in number to our"
2009,"domesticated productions, and belonging to equally diverse classes and"
2009,"countries, were taken from a state of nature, and could be made to breed"
2009,"for an equal number of generations under domestication, they would on"
2009,an average vary as largely as the parent species of our existing
2009,domesticated productions have varied.
2009,
2009,"In the case of most of our anciently domesticated animals and plants,"
2009,"it is not possible to come to any definite conclusion, whether they are"
2009,descended from one or several wild species. The argument mainly relied
2009,on by those who believe in the multiple origin of our domestic animals
2009,"is, that we find in the most ancient times, on the monuments of Egypt,"
2009,"and in the lake-habitations of Switzerland, much diversity in the"
2009,"breeds; and that some of these ancient breeds closely resemble, or are"
2009,"even identical with, those still existing. But this only throws far"
2009,"backward the history of civilisation, and shows that animals were"
2009,domesticated at a much earlier period than has hitherto been supposed.
2009,The lake-inhabitants of Switzerland cultivated several kinds of wheat
2009,"and barley, the pea, the poppy for oil and flax; and they possessed"
2009,several domesticated animals. They also carried on commerce with other
2009,"nations. All this clearly shows, as Heer has remarked, that they had at"
2009,this early age progressed considerably in civilisation; and this again
2009,"implies a long continued previous period of less advanced civilisation,"
2009,"during which the domesticated animals, kept by different tribes in"
2009,"different districts, might have varied and given rise to distinct races."
2009,Since the discovery of flint tools in the superficial formations of many
2009,"parts of the world, all geologists believe that barbarian men existed at"
2009,an enormously remote period; and we know that at the present day there
2009,is hardly a tribe so barbarous as not to have domesticated at least the
2009,dog.
2009,
2009,The origin of most of our domestic animals will probably forever remain
2009,"vague. But I may here state that, looking to the domestic dogs of the"
2009,"whole world, I have, after a laborious collection of all known facts,"
2009,come to the conclusion that several wild species of Canidae have been
2009,"tamed, and that their blood, in some cases mingled together, flows in"
2009,the veins of our domestic breeds. In regard to sheep and goats I can
2009,"form no decided opinion. From facts communicated to me by Mr. Blyth,"
2009,"on the habits, voice, constitution and structure of the humped Indian"
2009,"cattle, it is almost certain that they are descended from a different"
2009,aboriginal stock from our European cattle; and some competent judges
2009,"believe that these latter have had two or three wild progenitors,"
2009,"whether or not these deserve to be called species. This conclusion, as"
2009,well as that of the specific distinction between the humped and common
2009,"cattle, may, indeed, be looked upon as established by the admirable"
2009,"researches of Professor Rutimeyer. With respect to horses, from reasons"
2009,"which I cannot here give, I am doubtfully inclined to believe, in"
2009,"opposition to several authors, that all the races belong to the same"
2009,"species. Having kept nearly all the English breeds of the fowl alive,"
2009,"having bred and crossed them, and examined their skeletons, it appears"
2009,to me almost certain that all are the descendants of the wild Indian
2009,"fowl, Gallus bankiva; and this is the conclusion of Mr. Blyth, and"
2009,of others who have studied this bird in India. In regard to ducks and
2009,"rabbits, some breeds of which differ much from each other, the evidence"
2009,is clear that they are all descended from the common duck and wild
2009,rabbit.
2009,
2009,The doctrine of the origin of our several domestic races from several
2009,"aboriginal stocks, has been carried to an absurd extreme by some"
2009,"authors. They believe that every race which breeds true, let the"
2009,"distinctive characters be ever so slight, has had its wild prototype."
2009,At this rate there must have existed at least a score of species of wild
2009,"cattle, as many sheep, and several goats, in Europe alone, and several"
2009,even within Great Britain. One author believes that there formerly
2009,existed eleven wild species of sheep peculiar to Great Britain! When we
2009,"bear in mind that Britain has now not one peculiar mammal, and France"
2009,"but few distinct from those of Germany, and so with Hungary, Spain,"
2009,"etc., but that each of these kingdoms possesses several peculiar breeds"
2009,"of cattle, sheep, etc., we must admit that many domestic breeds must"
2009,have originated in Europe; for whence otherwise could they have been
2009,derived? So it is in India. Even in the case of the breeds of the
2009,"domestic dog throughout the world, which I admit are descended from"
2009,"several wild species, it cannot be doubted that there has been an"
2009,immense amount of inherited variation; for who will believe that animals
2009,"closely resembling the Italian greyhound, the bloodhound, the bull-dog,"
2009,"pug-dog, or Blenheim spaniel, etc.--so unlike all wild Canidae--ever"
2009,existed in a state of nature? It has often been loosely said that all
2009,our races of dogs have been produced by the crossing of a few
2009,aboriginal species; but by crossing we can only get forms in some degree
2009,intermediate between their parents; and if we account for our several
2009,"domestic races by this process, we must admit the former existence of"
2009,"the most extreme forms, as the Italian greyhound, bloodhound, bull-dog,"
2009,"etc., in the wild state. Moreover, the possibility of making distinct"
2009,races by crossing has been greatly exaggerated. Many cases are on record
2009,showing that a race may be modified by occasional crosses if aided
2009,by the careful selection of the individuals which present the desired
2009,character; but to obtain a race intermediate between two quite distinct
2009,races would be very difficult. Sir J. Sebright expressly experimented
2009,with this object and failed. The offspring from the first cross between
2009,two pure breeds is tolerably and sometimes (as I have found with
2009,"pigeons) quite uniform in character, and every thing seems simple"
2009,enough; but when these mongrels are crossed one with another for several
2009,"generations, hardly two of them are alike, and then the difficulty of"
2009,the task becomes manifest.
2009,
2009,"BREEDS OF THE DOMESTIC PIGEON, THEIR DIFFERENCES AND ORIGIN."
2009,
2009,"Believing that it is always best to study some special group, I have,"
2009,"after deliberation, taken up domestic pigeons. I have kept every breed"
2009,"which I could purchase or obtain, and have been most kindly favoured"
2009,"with skins from several quarters of the world, more especially by the"
2009,"Hon. W. Elliot from India, and by the Hon. C. Murray from Persia. Many"
2009,"treatises in different languages have been published on pigeons, and"
2009,"some of them are very important, as being of considerable antiquity. I"
2009,"have associated with several eminent fanciers, and have been permitted"
2009,to join two of the London Pigeon Clubs. The diversity of the breeds is
2009,something astonishing. Compare the English carrier and the short-faced
2009,"tumbler, and see the wonderful difference in their beaks, entailing"
2009,"corresponding differences in their skulls. The carrier, more especially"
2009,"the male bird, is also remarkable from the wonderful development of the"
2009,"carunculated skin about the head, and this is accompanied by greatly"
2009,"elongated eyelids, very large external orifices to the nostrils, and a"
2009,wide gape of mouth. The short-faced tumbler has a beak in outline almost
2009,like that of a finch; and the common tumbler has the singular inherited
2009,"habit of flying at a great height in a compact flock, and tumbling in"
2009,"the air head over heels. The runt is a bird of great size, with long,"
2009,massive beak and large feet; some of the sub-breeds of runts have very
2009,"long necks, others very long wings and tails, others singularly short"
2009,"tails. The barb is allied to the carrier, but, instead of a long beak,"
2009,"has a very short and broad one. The pouter has a much elongated body,"
2009,"wings, and legs; and its enormously developed crop, which it glories in"
2009,"inflating, may well excite astonishment and even laughter. The turbit"
2009,"has a short and conical beak, with a line of reversed feathers down the"
2009,"breast; and it has the habit of continually expanding, slightly, the"
2009,upper part of the oesophagus. The Jacobin has the feathers so much
2009,"reversed along the back of the neck that they form a hood, and it"
2009,"has, proportionally to its size, elongated wing and tail feathers. The"
2009,"trumpeter and laugher, as their names express, utter a very different"
2009,coo from the other breeds. The fantail has thirty or even forty
2009,"tail-feathers, instead of twelve or fourteen, the normal number in all"
2009,the members of the great pigeon family: these feathers are kept expanded
2009,and are carried so erect that in good birds the head and tail touch: the
2009,oil-gland is quite aborted. Several other less distinct breeds might be
2009,specified.
2009,
2009,"In the skeletons of the several breeds, the development of the bones of"
2009,"the face, in length and breadth and curvature, differs enormously. The"
2009,"shape, as well as the breadth and length of the ramus of the lower jaw,"
2009,varies in a highly remarkable manner. The caudal and sacral vertebrae
2009,"vary in number; as does the number of the ribs, together with their"
2009,relative breadth and the presence of processes. The size and shape of
2009,the apertures in the sternum are highly variable; so is the degree
2009,of divergence and relative size of the two arms of the furcula. The
2009,"proportional width of the gape of mouth, the proportional length of the"
2009,"eyelids, of the orifice of the nostrils, of the tongue (not always in"
2009,"strict correlation with the length of beak), the size of the crop and"
2009,of the upper part of the oesophagus; the development and abortion of
2009,the oil-gland; the number of the primary wing and caudal feathers; the
2009,relative length of the wing and tail to each other and to the body;
2009,the relative length of the leg and foot; the number of scutellae on
2009,"the toes, the development of skin between the toes, are all points of"
2009,structure which are variable. The period at which the perfect plumage is
2009,"acquired varies, as does the state of the down with which the nestling"
2009,birds are clothed when hatched. The shape and size of the eggs vary. The
2009,"manner of flight, and in some breeds the voice and disposition, differ"
2009,"remarkably. Lastly, in certain breeds, the males and females have come"
2009,to differ in a slight degree from each other.
2009,
2009,"Altogether at least a score of pigeons might be chosen, which, if shown"
2009,"to an ornithologist, and he were told that they were wild birds, would"
2009,"certainly be ranked by him as well-defined species. Moreover, I do not"
2009,believe that any ornithologist would in this case place the English
2009,"carrier, the short-faced tumbler, the runt, the barb, pouter, and"
2009,fantail in the same genus; more especially as in each of these breeds
2009,"several truly-inherited sub-breeds, or species, as he would call them,"
2009,could be shown him.
2009,
2009,"Great as are the differences between the breeds of the pigeon, I am"
2009,"fully convinced that the common opinion of naturalists is correct,"
2009,"namely, that all are descended from the rock-pigeon (Columba livia),"
2009,"including under this term several geographical races or sub-species,"
2009,which differ from each other in the most trifling respects. As several
2009,of the reasons which have led me to this belief are in some degree
2009,"applicable in other cases, I will here briefly give them. If the several"
2009,"breeds are not varieties, and have not proceeded from the rock-pigeon,"
2009,they must have descended from at least seven or eight aboriginal stocks;
2009,for it is impossible to make the present domestic breeds by the crossing
2009,"of any lesser number: how, for instance, could a pouter be produced"
2009,by crossing two breeds unless one of the parent-stocks possessed the
2009,characteristic enormous crop? The supposed aboriginal stocks must all
2009,"have been rock-pigeons, that is, they did not breed or willingly perch"
2009,"on trees. But besides C. livia, with its geographical sub-species, only"
2009,two or three other species of rock-pigeons are known; and these have
2009,not any of the characters of the domestic breeds. Hence the supposed
2009,aboriginal stocks must either still exist in the countries where they
2009,"were originally domesticated, and yet be unknown to ornithologists; and"
2009,"this, considering their size, habits and remarkable characters, seems"
2009,improbable; or they must have become extinct in the wild state. But
2009,"birds breeding on precipices, and good flyers, are unlikely to be"
2009,"exterminated; and the common rock-pigeon, which has the same habits with"
2009,"the domestic breeds, has not been exterminated even on several of the"
2009,"smaller British islets, or on the shores of the Mediterranean. Hence the"
2009,supposed extermination of so many species having similar habits with
2009,"the rock-pigeon seems a very rash assumption. Moreover, the several"
2009,above-named domesticated breeds have been transported to all parts of
2009,"the world, and, therefore, some of them must have been carried back"
2009,"again into their native country; but not one has become wild or feral,"
2009,"though the dovecot-pigeon, which is the rock-pigeon in a very slightly"
2009,"altered state, has become feral in several places. Again, all recent"
2009,experience shows that it is difficult to get wild animals to breed
2009,freely under domestication; yet on the hypothesis of the multiple origin
2009,"of our pigeons, it must be assumed that at least seven or eight species"
2009,"were so thoroughly domesticated in ancient times by half-civilized man,"
2009,as to be quite prolific under confinement.
2009,
2009,"An argument of great weight, and applicable in several other cases, is,"
2009,"that the above-specified breeds, though agreeing generally with the wild"
2009,"rock-pigeon in constitution, habits, voice, colouring, and in most parts"
2009,"of their structure, yet are certainly highly abnormal in other parts; we"
2009,may look in vain through the whole great family of Columbidae for a beak
2009,"like that of the English carrier, or that of the short-faced tumbler, or"
2009,barb; for reversed feathers like those of the Jacobin; for a crop like
2009,that of the pouter; for tail-feathers like those of the fantail. Hence
2009,"it must be assumed, not only that half-civilized man succeeded in"
2009,"thoroughly domesticating several species, but that he intentionally or"
2009,"by chance picked out extraordinarily abnormal species; and further, that"
2009,these very species have since all become extinct or unknown. So many
2009,strange contingencies are improbable in the highest degree.
2009,
2009,Some facts in regard to the colouring of pigeons well deserve
2009,"consideration. The rock-pigeon is of a slaty-blue, with white loins;"
2009,"but the Indian sub-species, C. intermedia of Strickland, has this"
2009,"part bluish. The tail has a terminal dark bar, with the outer feathers"
2009,externally edged at the base with white. The wings have two black bars.
2009,"Some semi-domestic breeds, and some truly wild breeds, have, besides the"
2009,"two black bars, the wings chequered with black. These several marks do"
2009,"not occur together in any other species of the whole family. Now, in"
2009,"every one of the domestic breeds, taking thoroughly well-bred birds, all"
2009,"the above marks, even to the white edging of the outer tail-feathers,"
2009,"sometimes concur perfectly developed. Moreover, when birds belonging to"
2009,"two or more distinct breeds are crossed, none of which are blue or have"
2009,"any of the above-specified marks, the mongrel offspring are very apt"
2009,suddenly to acquire these characters. To give one instance out of
2009,"several which I have observed: I crossed some white fantails, which"
2009,"breed very true, with some black barbs--and it so happens that blue"
2009,varieties of barbs are so rare that I never heard of an instance in
2009,"England; and the mongrels were black, brown and mottled. I also crossed"
2009,"a barb with a spot, which is a white bird with a red tail and red spot"
2009,"on the forehead, and which notoriously breeds very true; the mongrels"
2009,were dusky and mottled. I then crossed one of the mongrel barb-fantails
2009,"with a mongrel barb-spot, and they produced a bird of as beautiful a"
2009,"blue colour, with the white loins, double black wing-bar, and barred and"
2009,"white-edged tail-feathers, as any wild rock-pigeon! We can understand"
2009,"these facts, on the well-known principle of reversion to ancestral"
2009,"characters, if all the domestic breeds are descended from the"
2009,"rock-pigeon. But if we deny this, we must make one of the two following"
2009,"highly improbable suppositions. Either, first, that all the several"
2009,imagined aboriginal stocks were coloured and marked like the
2009,"rock-pigeon, although no other existing species is thus coloured and"
2009,"marked, so that in each separate breed there might be a tendency to"
2009,"revert to the very same colours and markings. Or, secondly, that each"
2009,"breed, even the purest, has within a dozen, or at most within a score,"
2009,"of generations, been crossed by the rock-pigeon: I say within a dozen"
2009,"or twenty generations, for no instance is known of crossed descendants"
2009,"reverting to an ancestor of foreign blood, removed by a greater number"
2009,of generations. In a breed which has been crossed only once the tendency
2009,to revert to any character derived from such a cross will naturally
2009,"become less and less, as in each succeeding generation there will be"
2009,"less of the foreign blood; but when there has been no cross, and there"
2009,is a tendency in the breed to revert to a character which was lost
2009,"during some former generation, this tendency, for all that we can see to"
2009,"the contrary, may be transmitted undiminished for an indefinite"
2009,number of generations. These two distinct cases of reversion are often
2009,confounded together by those who have written on inheritance.
2009,
2009,"Lastly, the hybrids or mongrels from between all the breeds of the"
2009,"pigeon are perfectly fertile, as I can state from my own observations,"
2009,"purposely made, on the most distinct breeds. Now, hardly any cases"
2009,have been ascertained with certainty of hybrids from two quite distinct
2009,species of animals being perfectly fertile. Some authors believe
2009,that long-continued domestication eliminates this strong tendency to
2009,"sterility in species. From the history of the dog, and of some other"
2009,"domestic animals, this conclusion is probably quite correct, if applied"
2009,to species closely related to each other. But to extend it so far as to
2009,"suppose that species, aboriginally as distinct as carriers, tumblers,"
2009,"pouters, and fantails now are, should yield offspring perfectly fertile,"
2009,"inter se, seems to me rash in the extreme."
2009,
2009,"From these several reasons, namely, the improbability of man having"
2009,formerly made seven or eight supposed species of pigeons to breed freely
2009,under domestication--these supposed species being quite unknown in a
2009,"wild state, and their not having become anywhere feral--these species"
2009,"presenting certain very abnormal characters, as compared with all other"
2009,"Columbidae, though so like the rock-pigeon in most other respects--the"
2009,occasional reappearance of the blue colour and various black marks in
2009,"all the breeds, both when kept pure and when crossed--and lastly, the"
2009,"mongrel offspring being perfectly fertile--from these several reasons,"
2009,"taken together, we may safely conclude that all our domestic breeds are"
2009,descended from the rock-pigeon or Columba livia with its geographical
2009,sub-species.
2009,
2009,"In favour of this view, I may add, firstly, that the wild C. livia has"
2009,been found capable of domestication in Europe and in India; and that it
2009,agrees in habits and in a great number of points of structure with all
2009,"the domestic breeds. Secondly, that although an English carrier or a"
2009,short-faced tumbler differs immensely in certain characters from the
2009,"rock-pigeon, yet that by comparing the several sub-breeds of these two"
2009,"races, more especially those brought from distant countries, we can"
2009,"make, between them and the rock-pigeon, an almost perfect series; so"
2009,"we can in some other cases, but not with all the breeds. Thirdly,"
2009,those characters which are mainly distinctive of each breed are in each
2009,"eminently variable, for instance, the wattle and length of beak of"
2009,"the carrier, the shortness of that of the tumbler, and the number of"
2009,tail-feathers in the fantail; and the explanation of this fact will be
2009,"obvious when we treat of selection. Fourthly, pigeons have been watched"
2009,"and tended with the utmost care, and loved by many people. They have"
2009,been domesticated for thousands of years in several quarters of the
2009,world; the earliest known record of pigeons is in the fifth Aegyptian
2009,"dynasty, about  B.C., as was pointed out to me by Professor Lepsius;"
